Bridge_ID,State,Latitude,Longitude,Material,Age_Years,Length_Meters,Lanes,Deck_Condition,Superstructure_Condition,Substructure_Condition,Daily_Traffic,Truck_Percentage,Avg_Annual_Temp_C,Avg_Annual_Precipitation_mm,Last_Inspection_Year,Repair_Cost_USD,Repair_Time_Days,Deterioration_Rate,Failure_Probability
100130,PA,29.40042509199177,-122.10067573827475,Masonry,45,238.45806305165826,2,7,6,4,112867,20.822760106677883,0.3000461216280428,364.9658973039517,2013,2086153.067148379,304,0.23911677509775514,0.04643147607530868
100131,NY,34.59872104726567,-83.90431680319077,Concrete,16,216.08838857179367,2,5,4,6,68939,21.92471351193032,4.236641741915189,677.343598580364,2013,1409935.5200103007,326,0.1779158481046636,0.02191397855114816
100132,NY,44.80622007602369,-96.96350540647752,Timber,97,863.1643578254777,5,3,7,5,123793,36.27326462115664,39.34790044970717,903.1706721857902,2018,898034.3091081738,317,0.08653954990835169,0.09299762499462705
100133,MI,28.593331822452583,-81.62935393737237,Steel,99,538.8706938071133,4,3,4,8,29363,18.721901456536088,38.57894844085048,268.4473698677098,2020,1490260.205103741,170,0.06950147292600845,0.03990336364649146
100134,TX,42.30805343155149,-71.45407451849778,Masonry,8,1902.2656926730251,5,8,5,5,69894,12.280569801431197,12.459854753406681,672.921502549381,2016,3391440.6272219964,363,0.19147709515539435,0.01232596789693476
100135,MI,40.51314313821594,-104.18380032588439,Timber,18,1231.4039786596093,3,7,5,4,137026,18.399003113888103,0.004013888123420628,1516.6347846884205,2021,4830024.462968787,356,0.21674274418338071,0.030205567038930844
100136,OH,27.94894276486869,-112.91004982982732,Composite,18,1731.7240680844345,4,4,4,4,47035,12.270844825741097,5.569878787141068,950.6563207644184,2010,1890071.8849085176,120,0.1311134516689835,0.08240395943783485
100137,FL,32.0691788744155,-77.0127875775048,Concrete,66,345.2404287106653,3,6,3,5,116976,28.533619155831097,14.904098251998164,417.70222835882123,2010,4212355.205688786,347,0.11954987812233692,0.002012627586318109
100138,GA,31.598977877901646,-85.95080777005536,Timber,75,1386.1277223579746,4,5,6,3,86248,7.663748352476623,35.81965477078509,403.67506609665213,2018,3753086.751109955,308,0.0701804214837986,0.09100594370671901
100139,PA,33.76103036843973,-110.47324598916822,Composite,61,1962.470276957121,2,3,6,6,157940,33.07049682777234,14.134005461575104,250.61530708034502,2018,928830.8227413757,362,0.038573585422968154,0.015395593960111587
100140,MI,33.07506712426798,-75.14689197971705,Timber,21,507.709855871994,3,8,6,7,103790,14.117545271764898,-5.664229153380104,925.8645572641999,2015,2342996.078974648,118,0.015369249049299418,0.033281134079551376
100141,NC,45.02500772144634,-80.03337977594295,Composite,89,298.83439996681983,4,3,7,3,56139,27.329794747516758,34.88258889681228,1885.6018911642311,2013,2026343.0731667182,328,0.04577086615489395,0.02083546521390364
100142,PA,32.94818820195614,-123.6688651774629,Timber,91,585.6925534358095,5,7,3,7,198207,25.26515100749391,27.53384553941821,1921.952627147539,2013,1241354.950689423,22,0.29875969345901093,0.03857354350697089
100143,FL,37.47975606531061,-76.66930736871485,Timber,95,1548.656200974724,3,4,6,3,199035,14.271701995159086,-8.966237229387987,1323.097027609686,2020,8583.744354423476,156,0.09611573517745949,0.05471177523551763
100144,NY,30.986850409182424,-102.60304627209466,Steel,96,255.59995636492187,3,6,7,6,108199,22.447199963907284,1.9556123438457558,1465.170839488239,2010,1060700.6841335245,82,0.2248349378705759,0.016062422061957713
100145,NY,43.05704520671634,-109.38333869741366,Steel,58,767.499528776365,5,4,7,4,132266,39.70972637886753,11.085220665815513,1651.1481076864973,2020,1097131.572916924,99,0.13222643927867928,0.0059621035038798014
100146,NC,29.28538246267699,-80.27536859714257,Masonry,13,1466.4588733909216,4,8,7,3,93866,27.290502976324362,31.939994691157473,1314.1157860648248,2018,2161325.7078013667,307,0.06711066036847355,0.025019100216306895
100147,FL,28.06288520122287,-113.89201097079578,Composite,11,1469.4614578476942,2,7,5,7,175133,33.146572155914455,9.545425459636885,1507.1908403498282,2023,3762276.0817851545,345,0.08223278243286339,0.09262697892063478
100148,FL,31.526115192651684,-102.66796710461969,Timber,26,708.3815828261115,3,7,3,4,144062,8.882586789415898,28.54695809184844,1887.8743665649208,2012,3312683.7313752607,243,0.08722242385644573,0.028309693898963845
100149,OH,26.965646469668457,-122.55799603713504,Composite,96,1755.529133691661,4,8,4,3,8516,5.167724548634144,-1.5224823676509267,1930.900141230267,2015,4205526.976366808,6,0.25620504447028003,0.002346719278317487
100150,GA,47.92347411314257,-89.99691716832237,Concrete,13,650.1146813082379,5,8,7,4,125176,34.989047938330245,-7.9942819108355785,681.1892030843105,2016,1816827.5684788649,233,0.12896075551096084,0.09659631315472082
100151,CA,44.027246833378456,-111.14451905950666,Steel,94,681.0712538204104,4,6,4,5,197021,24.633010974926293,0.5758690507731572,1010.6476529574111,2016,4621172.720839168,124,0.29358943487149897,0.05117438512360906
100152,TX,48.30211781748311,-102.47117889959509,Concrete,47,476.13607819301626,4,7,4,8,148567,13.986034237843572,10.81277220827343,1060.052383002134,2013,4164720.6998928613,354,0.22551730321465613,0.037845569220501626
100153,TX,42.514284717248984,-117.21869080821646,Masonry,76,1064.4499565268195,3,4,3,5,173066,6.481821377089523,-9.29156767823496,1941.4736787315908,2013,3766737.137233489,9,0.11885601648370527,0.051877634911220764
100154,OH,47.59108627883444,-100.85411512929755,Steel,68,1205.4534559676674,2,8,4,5,64831,27.616025924344697,11.809912087235482,257.55561900335056,2011,2174477.871951384,350,0.13941296435999484,0.042055764457847554
100155,NC,43.36736084172542,-107.1522705811422,Concrete,17,776.3033585682207,4,4,6,4,122372,10.5529523460984,12.619142096113798,201.0174865862284,2023,3073138.4314241875,165,0.2587758003047518,0.050067355563552615
100156,OH,28.033969291915938,-111.10951082463733,Masonry,63,72.40096547241134,3,8,6,4,151415,26.188835441059684,-6.719393936303277,1907.0947944019483,2013,3890762.444853403,6,0.03422155019298064,0.08380406465722584
100157,GA,34.59432970061372,-120.39385362447592,Composite,20,1943.0628419793927,4,5,4,8,158913,21.868087740301235,18.09164722264679,1075.3877227391108,2017,1296053.1617266708,172,0.12608309343847748,0.0751694392254678
100158,TX,34.53824332772294,-119.88512714718327,Steel,48,265.6157621616535,4,7,6,6,75151,33.74707217364089,14.832179685371901,1434.6849541061122,2022,4687241.53361462,356,0.1242757419444743,0.016829160632932338
100159,MI,29.479175551748472,-99.48597259196681,Timber,23,35.58562415986536,3,6,4,8,21977,32.81136450667792,26.13182524443951,546.1534403968658,2023,2608902.8491819943,207,0.20917186021557257,0.07057097418339017
100160,FL,45.7569371975548,-87.49903861025557,Composite,83,158.3345904506207,2,6,6,3,46389,20.744409789378516,17.918413434867446,999.3549361040622,2015,4992727.6564623555,169,0.06145624877603848,0.06338205430117225
100161,MI,24.59567127751396,-97.33246823449343,Masonry,50,996.6840348135822,2,8,8,6,146259,18.57426863688334,1.3402674161701142,1468.4863016392512,2019,1863733.0398797435,253,0.24970317194177366,0.033342153591606825
100162,FL,31.19041923608994,-108.94920157219687,Composite,16,1206.03356340351,2,3,8,8,8690,16.681147360583033,2.7771298978643486,1726.4297309442104,2022,289009.5421592954,216,0.15413171398285178,0.00942317357231132
100163,TX,41.87947030102677,-71.23966301759307,Concrete,82,816.4354522143052,5,3,3,3,145180,20.09746840122729,38.119373060602584,473.16832862225283,2019,3604375.766095402,102,0.19255257787843025,0.04434825498221866
100164,OH,40.5333628984216,-77.28700825293694,Concrete,82,456.62683676644787,2,4,6,8,90634,16.532632744449433,-2.920890502576431,994.7638295272147,2012,2641239.521815345,360,0.06050490810310961,0.015183679110709003
100165,TX,47.7411688103689,-119.89793049654655,Composite,54,499.84269073247617,5,6,7,7,27498,5.874899212540031,5.0010134585698225,1809.1178194105612,2017,1506993.510371373,48,0.05486888241738026,0.07992133009399387
100166,FL,43.7715865044054,-88.48093104518969,Timber,78,308.07712450515,5,8,3,8,27976,7.485666971151632,3.9899910939965686,868.4608392851397,2012,1655053.2267530186,8,0.1820474941404413,0.03984458191303592
100167,GA,27.315182525078008,-75.79984418529037,Timber,28,1282.8432065239379,3,6,4,6,172745,28.18550811800612,39.08525714639438,608.9140798306214,2015,1535414.2088388063,319,0.24322584849155718,0.062118896382933095
100168,OH,29.97930058975696,-86.4488701508902,Steel,25,87.13202746417244,4,4,8,4,47752,19.196227824996523,23.668127112692645,1817.6658996635845,2021,4148344.2285893853,122,0.08431281485667073,0.021830485436193172
100169,CA,31.25176718235602,-116.68019222641324,Timber,23,1066.2124736544745,4,8,8,3,51082,31.01425286650132,16.16856131417467,1139.6527290070344,2012,3286849.4535875847,282,0.029378803920268697,0.08608524314532527
100170,TX,28.38289967022645,-109.90614311688597,Composite,24,1408.5606649205552,3,4,4,8,53327,7.724485930085821,34.18940940966442,1118.2303044761188,2023,2812694.4752093344,48,0.10513313611524101,0.06212061164856663
100171,MI,43.01698520215237,-82.82536733742421,Masonry,93,218.44659370355384,4,7,4,4,20586,28.3716716939004,33.78267764021233,1034.9054348990248,2017,4932570.889314826,39,0.26783596363299117,0.029853562480850183
100172,FL,36.17877125750985,-121.97482312754956,Steel,5,753.1807962789728,2,3,3,7,74165,5.040684792364169,14.827618259447242,625.5420014212607,2017,3181924.498434939,49,0.05145771873819924,0.063151465859958
100173,PA,31.63933674101265,-75.57109593703515,Timber,45,337.7697627330901,5,7,8,8,90897,10.962234692679274,21.82403598816366,1162.654173034184,2019,244271.55690278276,117,0.11312805419246832,0.05117705647757837
100174,GA,38.70659441280489,-100.75200009644449,Steel,60,1962.1056114126104,3,3,5,7,185105,36.24759373426676,20.23594642648108,814.9379155163828,2022,223322.08961225554,200,0.19163813513645672,0.05322356100815279
100175,CA,38.82234680538153,-109.40065672964707,Masonry,25,1040.9768591475715,5,8,6,3,7390,21.50015842856332,37.80194879760428,762.0783148026148,2021,799701.7801466702,175,0.06655761772441839,0.0512193029324447
100176,OH,27.230543253435698,-123.54258264109788,Steel,78,1853.6838796302468,5,4,7,6,56385,30.884477637925016,37.159099439015726,1634.7688581979974,2016,542083.3752840194,140,0.15100223991557235,0.0398449957151847
100177,PA,40.60023101557307,-109.08631965253926,Masonry,92,1858.2895282155469,2,6,4,6,32681,21.21713018743794,29.638371333910726,959.7097249184153,2021,1599146.4033352844,182,0.14734459596012275,0.09120295863647271
100178,IL,44.1562199934454,-118.19135970702487,Concrete,99,1736.015470227874,2,7,4,4,60437,19.328102658423944,33.595434497616765,683.0013903785347,2015,1682616.4118610595,251,0.26136962951407433,0.06654068397706166
100179,FL,48.501618820364236,-97.37074474904075,Timber,20,287.72808925536214,4,6,3,5,100234,17.42707951646217,14.929709508683057,767.3559541142482,2014,4698254.985480189,288,0.0655918217406805,0.08791107533045336
100180,OH,25.08656636168613,-114.63520747843502,Composite,54,1994.412733202176,4,5,7,4,183289,19.72968621281868,26.05976771755506,971.1385517020336,2017,502993.2330355274,309,0.2060943004836976,0.06540381027232894
100181,NC,24.045175313691136,-99.50684464169176,Steel,21,136.7541182533932,2,8,7,5,84848,6.821159183898683,10.583763954101837,934.1504583284191,2012,1308721.1215692603,355,0.13898400938998115,0.02912340742284548
100182,TX,33.81334685771061,-89.55806421051948,Concrete,76,623.833202117157,4,6,5,5,157955,12.954222219391191,18.60439826825363,1068.5292887521982,2018,1787222.4399705704,27,0.2911126488452149,0.027463031542745646
100183,NY,37.59971416026526,-96.02237742554601,Steel,81,350.0413499053519,5,4,4,6,172134,31.715272672462447,8.22145293795467,1664.227107735998,2013,4521743.685059476,214,0.11724220369671519,0.024720503533515886
100184,NC,30.099189454279195,-70.23365516658286,Masonry,45,1316.5082372768557,3,4,8,3,144709,28.867862720058042,21.088339585013436,351.32151752137486,2010,2556312.1812811694,67,0.20214482053252777,0.023681844147810716
100185,CA,27.502333049205742,-102.57234074654947,Composite,95,1143.8566325049119,4,5,5,4,156133,7.8068463794870935,10.771607892763548,1248.4548704871922,2023,4978205.93164118,315,0.10446119485070095,0.026229478819504024
100186,PA,35.57163623034635,-119.22955224663119,Steel,73,553.7202882096881,5,6,8,7,41890,15.536328018210009,16.195572011542584,1819.399672339685,2013,3625320.546282468,218,0.06470747897231664,0.026360671159288095
100187,OH,44.940013652413214,-69.40611150068531,Timber,22,732.2842552443951,2,4,5,7,172571,15.149319974119813,22.06315612265454,332.75922876483673,2012,2829829.9027028494,47,0.2587678910890541,0.032732990075380816
100188,OH,40.336415018962896,-80.70409948699893,Concrete,52,1938.253930869052,5,6,5,5,58583,12.181763037262046,20.843495398471628,1675.152540018025,2018,1732675.8133537108,155,0.2947586355871446,0.04242490640554569
100189,GA,38.18419063368021,-81.38787219183143,Steel,9,604.4109884282713,4,4,6,3,62461,37.208838864578496,-2.07093571502028,1827.6613559586663,2014,692890.136869951,220,0.06835660945463426,0.0740267524696666
100190,MI,39.427485852325816,-115.6474792263589,Concrete,59,89.97112004091237,3,8,5,8,45512,22.01805238871543,9.351150858146791,718.7496283151735,2021,4152879.2400855008,267,0.16646890953728086,0.09487108159451516
100191,GA,27.905986727085548,-88.1344150339407,Masonry,72,198.61553763127043,3,7,5,3,157136,34.89362471366471,30.589573849323408,1899.9520005357238,2011,129355.695058652,312,0.018409494749555996,0.09561716310012516
100192,FL,48.42277663647347,-120.77980228886607,Steel,29,867.3092352236813,4,8,7,7,171582,21.98961038441064,19.909717821887792,1704.6927874753997,2023,483660.98265483725,39,0.01599848988096636,0.07694950600468069
100193,CA,27.174114386701135,-113.10099344236494,Steel,79,767.4583201337905,3,5,6,3,157978,32.2168671202802,1.8562917148758498,1368.9342209469391,2017,4360267.687370842,24,0.1115707604460078,0.02898617035535971
100194,GA,26.902989954941006,-123.48071517754835,Steel,25,1134.4947317519805,2,4,4,4,47892,31.82190758588916,18.042924230323756,516.5943113850637,2022,1606054.3295215978,318,0.20744862563363586,0.008453523079097174
100195,GA,34.53164980232172,-69.63104844273013,Concrete,92,450.2035568178534,5,6,4,3,69912,19.35538493705055,-3.13726075295623,1655.541674232629,2018,3032358.2808967694,256,0.0738692202552813,0.09995881774619754
100196,NY,46.566856919726405,-103.47938198940979,Masonry,82,1956.822991316627,4,5,3,8,24011,29.471473225360576,19.457718747207977,1080.5832575461418,2010,1704619.3000326543,18,0.23673126813777615,0.014206153808648724
100197,FL,45.89372748701814,-109.30499901076568,Timber,63,1527.1887951830445,2,7,6,5,97556,28.025552336234693,36.80850537261014,1532.0152835776425,2014,747379.1646967019,322,0.23853321854291876,0.009965468766456043
100198,NC,39.23197181072919,-67.52838184213603,Steel,22,895.7483249832306,5,8,4,7,151314,5.079971105154108,-4.676398320162297,1247.536469064721,2014,4896407.792584222,38,0.032530685116791073,0.030836444622360664
100199,NY,38.43826951418084,-123.62212350336759,Timber,30,847.590880683862,5,8,5,6,62839,14.657462797553917,13.155475922025392,1649.0173686337541,2019,3500373.7739124075,76,0.03730563589704482,0.05058403343459031
100200,NC,35.57088627491244,-115.29486108523645,Concrete,53,1289.0305674229785,3,7,3,7,192138,15.975529631492972,-5.275142426829157,341.4976806685464,2013,3733680.523757973,109,0.010035963530331002,0.05000167690398427
100201,GA,24.37122459741222,-75.6484261124015,Steel,99,46.346139711131194,5,7,4,8,129836,13.075797726808549,24.754664707167763,1933.6672529241982,2010,3582676.362590191,202,0.22797181701696675,0.0798730573516639
100202,MI,30.732439511674823,-70.24977864854323,Concrete,21,1484.3867618333875,2,5,3,3,64257,14.694181082127745,38.12928261747287,289.60383973835496,2010,2629649.3119821204,171,0.05294130943820514,0.05495981679486562
100203,MI,31.852794227487696,-91.76091061029052,Concrete,79,1858.1549869837831,5,6,3,5,7707,17.52527256769001,27.070170332200306,1156.3638481952107,2019,242891.7883917138,50,0.13522191224485916,0.006183539596153103
100204,PA,35.52631167176463,-103.4877089386672,Timber,95,677.8370858584104,3,3,3,7,107769,38.31511707829925,5.608496608961936,1303.2820370841932,2015,407379.01468197955,44,0.07662873349827769,0.04183463390523882
100205,NC,31.13648520377318,-70.55092132503356,Masonry,48,782.3063874054301,2,7,5,6,146884,27.221283129551445,-9.37736333607859,1119.4408740981535,2021,2761683.94369041,267,0.24362613062498004,0.03620323997453329
100206,PA,45.0578929879364,-101.81121955836034,Masonry,44,1433.671442132839,4,3,7,5,183660,34.170644889532404,5.56019925145749,1695.5346515852696,2019,4518957.2381435335,253,0.2920374861294022,0.08893239630694437
100207,CA,26.602585703271984,-115.77629385861661,Timber,29,1383.5265850533328,4,8,3,6,49599,33.041221509082746,11.240066902563836,1216.9609668977487,2023,2376943.894348699,124,0.2844355264654537,0.018432166459055772
100208,NC,28.39811313533746,-87.85180344207971,Timber,34,730.2817006302884,5,6,3,8,67668,21.225880712514012,13.824522594660856,370.8697053510277,2018,3568241.6805501333,101,0.14189359572675547,0.07646298698829056
